Time,Missile_X,Missile_Y,Missile_Z,Missile_Vx,Missile_Vy,Missile_Vz,Missile_phi,Missile_theta,Missile_psi,Missile_p,Missile_q,Missile_r,Target_X,Target_Y,Target_Z,Target_Vx,Target_Vy,Target_Vz,Target_phi,Target_theta,Target_psi,Target_p,Target_q,Target_r,Az,El,R
21.0333333333333,1480.96226785669,0,-1640.59565936388,42.5267593157997,0,44.6692544871977,0,-0.800727408493044,0,0,-0.10155613402452,0,2369,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.108529165849863,1445.4752151291
21.0416666666667,1481.31660483479,0,-1640.22316257473,42.5141228683617,0,44.7317681864306,0,-0.801578169424477,0,0,-0.101393134799099,0,2368.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.107850061649762,1444.81005081636
21.05,1481.67083649964,0,-1639.85014497068,42.5014862506854,0,44.7942498045503,0,-0.802427636095156,0,0,-0.10123043684644,0,2368.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.107172130817938,1444.14458273618
21.0583333333333,1482.02496284948,0,-1639.47660681905,42.4888494368174,0,44.8566993446984,0,-0.803275810342913,0,0,-0.101068039758904,0,2368.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.106495371575377,1443.47881095224
21.0666666666667,1482.37898388259,0,-1639.10254838713,42.4762124008044,0,44.9191168100168,0,-0.804122694005582,0,0,-0.100905943128849,0,2368,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.105819782143065,1442.81273552818
21.075,1482.73289959724,0,-1638.72796994224,42.4635751166927,0,44.9815022036472,0,-0.804968288920996,0,0,-0.100744146548638,0,2367.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.105145360741988,1442.14635652767
21.0833333333333,1483.08670999168,0,-1638.35287175167,42.4509375585289,0,45.0438555287313,0,-0.805812596926987,0,0,-0.100582649610629,0,2367.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.104472105593131,1441.47967401436
21.0916666666667,1483.4404150642,0,-1637.97725408274,42.4382997003597,0,45.1061767884108,0,-0.806655619861388,0,0,-0.100421451907183,0,2367.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.10380001491748,1440.81268805191
21.1,1483.79401481305,0,-1637.60111720274,42.4256615162316,0,45.1684659858274,0,-0.807497359562033,0,0,-0.100260553030661,0,2367,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.103129086936022,1440.14539870398
21.1083333333333,1484.14750923651,0,-1637.22446137899,42.413022980191,0,45.230723124123,0,-0.808337817866755,0,0,-0.100099952573422,0,2366.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.10245931986974,1439.47780603422
21.1166666666667,1484.50089833284,0,-1636.84728687878,42.4003840662846,0,45.2929482064391,0,-0.809176996613385,0,0,-0.0999396501278279,0,2366.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.101790711939623,1438.80991010629
